order_id,user_id,product_id,quantity,order_date,status,payment_method,order_value_inr,order_month
O004343,U04275,P0063,1,2024-07-27,Delivered,UPI,810.0,2024-07
O004344,U02019,P0119,3,2024-11-16,Delivered,Credit_Card,4050.0,2024-11
O004345,U03664,P0108,1,2024-10-20,Delivered,UPI,330.0,2024-10
O004346,U03309,P0010,1,2024-05-03,Delivered,COD,67100.0,2024-05
O004347,U03835,P0058,2,2024-12-15,Delivered,UPI,8760.0,2024-12
O004348,U03277,P0103,1,2024-06-04,Delivered,Debit_Card,410.0,2024-06
O004349,U00385,P0003,1,2024-02-02,Delivered,Debit_Card,50310.0,2024-02
O004350,U01463,P0197,3,2024-09-25,Delivered,UPI,21450.0,2024-09
O004351,U04708,P0055,1,2024-08-03,Cancelled,Wallet,0.0,2024-08
O004352,U01123,P0140,1,2024-04-10,Delivered,Credit_Card,1430.0,2024-04
O004353,U02341,P0045,1,2024-06-28,Delivered,COD,3640.0,2024-06
O004354,U01788,P0169,1,2024-05-06,Delivered,Credit_Card,850.0,2024-05
O004355,U00424,P0096,1,2024-11-28,Returned,COD,0.0,2024-11
O004356,U00901,P0170,1,2024-06-17,Delivered,COD,1190.0,2024-06
O004357,U01432,P0033,1,2024-10-31,Delivered,Debit_Card,33530.0,2024-10
O004358,U02293,P0070,1,2024-05-14,Delivered,Credit_Card,2290.0,2024-05
O004359,U04377,P0006,1,2024-10-18,Delivered,COD,3620.0,2024-10
O004360,U02536,P0130,3,2024-04-02,Cancelled,COD,0.0,2024-04
O004361,U03242,P0154,3,2024-08-08,Delivered,UPI,2730.0,2024-08
O004362,U02128,P0048,1,2024-06-03,Cancelled,Credit_Card,0.0,2024-06
O004363,U04353,P0057,1,2024-10-06,Delivered,UPI,4570.0,2024-10
O004364,U03289,P0069,4,2024-07-17,Delivered,UPI,18760.0,2024-07
O004365,U00449,P0174,2,2024-12-02,Returned,UPI,0.0,2024-12
O004366,U02362,P0176,1,2024-08-28,Delivered,UPI,950.0,2024-08
O004367,U04135,P0041,1,2024-04-07,Returned,UPI,0.0,2024-04
O004368,U03654,P0107,1,2024-09-06,Cancelled,Wallet,0.0,2024-09
O004369,U04534,P0016,2,2024-04-14,Returned,Credit_Card,0.0,2024-04
O004370,U01136,P0180,2,2024-09-17,Delivered,COD,800.0,2024-09
O004371,U04880,P0012,1,2024-05-08,Delivered,UPI,42600.0,2024-05
O004372,U01423,P0015,2,2024-11-22,Delivered,Credit_Card,113560.0,2024-11
O004373,U00254,P0101,1,2024-09-15,Delivered,Credit_Card,90.0,2024-09
O004374,U02446,P0021,1,2024-10-18,Delivered,UPI,48490.0,2024-10
O004375,U00540,P0153,2,2024-05-19,Delivered,UPI,1660.0,2024-05
O004376,U03384,P0200,1,2024-01-15,Delivered,UPI,2570.0,2024-01
O004377,U04502,P0158,1,2024-07-02,Delivered,UPI,750.0,2024-07
O004378,U04623,P0033,1,2024-01-16,Delivered,UPI,33530.0,2024-01
O004379,U03010,P0194,1,2024-08-08,Delivered,UPI,6160.0,2024-08
O004380,U02644,P0033,1,2024-03-03,Delivered,Wallet,33530.0,2024-03
O004381,U04961,P0156,1,2024-08-28,Cancelled,Credit_Card,0.0,2024-08
O004382,U02876,P0090,3,2024-10-05,Delivered,Credit_Card,3810.0,2024-10
O004383,U04659,P0041,1,2024-11-28,Delivered,Credit_Card,4780.0,2024-11
O004384,U04596,P0129,1,2024-09-13,Delivered,Credit_Card,410.0,2024-09
O004385,U01452,P0063,1,2024-07-03,Delivered,Debit_Card,810.0,2024-07
O004386,U00060,P0163,1,2024-03-16,Delivered,Debit_Card,1170.0,2024-03
O004387,U02182,P0176,1,2024-01-27,Cancelled,UPI,0.0,2024-01
O004388,U04308,P0039,4,2024-01-25,Delivered,UPI,207800.0,2024-01
O004389,U04177,P0148,2,2024-12-07,Cancelled,UPI,0.0,2024-12
O004390,U02994,P0077,1,2024-03-02,Delivered,UPI,1690.0,2024-03
O004391,U00774,P0166,1,2024-05-25,Delivered,UPI,660.0,2024-05
O004392,U00525,P0023,1,2024-08-20,Delivered,COD,75640.0,2024-08
O004393,U04783,P0140,1,2024-12-14,Delivered,UPI,1430.0,2024-12
O004394,U02100,P0006,2,2024-10-12,Delivered,COD,7240.0,2024-10
O004395,U03218,P0098,1,2024-03-24,Cancelled,Debit_Card,0.0,2024-03
O004396,U04536,P0007,1,2024-06-23,Delivered,Credit_Card,34330.0,2024-06
O004397,U04352,P0051,4,2024-06-18,Delivered,Wallet,6920.0,2024-06
O004398,U02808,P0014,1,2024-10-16,Delivered,Debit_Card,46230.0,2024-10
O004399,U02420,P0016,1,2024-01-04,Delivered,Debit_Card,77260.0,2024-01
O004400,U03664,P0151,2,2024-10-13,Delivered,Debit_Card,2060.0,2024-10
O004401,U01745,P0018,1,2024-11-02,Delivered,UPI,61790.0,2024-11
O004402,U03108,P0135,1,2024-02-19,Delivered,UPI,950.0,2024-02
O004403,U00109,P0068,2,2024-09-26,Delivered,UPI,8660.0,2024-09
O004404,U04124,P0025,1,2024-01-08,Delivered,Credit_Card,7160.0,2024-01
O004405,U04981,P0033,2,2024-12-22,Delivered,UPI,67060.0,2024-12
O004406,U04783,P0051,2,2024-03-09,Delivered,UPI,3460.0,2024-03
O004407,U01801,P0023,1,2024-05-18,Delivered,Wallet,75640.0,2024-05
O004408,U02618,P0050,1,2024-09-04,Delivered,UPI,300.0,2024-09
O004409,U01171,P0149,1,2024-01-29,Returned,Credit_Card,0.0,2024-01
O004410,U01518,P0063,4,2024-07-01,Cancelled,COD,0.0,2024-07
O004411,U02264,P0149,1,2024-07-31,Delivered,Debit_Card,1480.0,2024-07
O004412,U03718,P0122,1,2024-11-15,Returned,UPI,0.0,2024-11
O004413,U00081,P0112,1,2024-10-31,Delivered,UPI,930.0,2024-10
O004414,U01969,P0027,3,2024-01-19,Delivered,Credit_Card,39360.0,2024-01
O004415,U02746,P0154,2,2024-08-13,Delivered,UPI,1820.0,2024-08
O004416,U01086,P0019,1,2024-08-17,Delivered,UPI,64350.0,2024-08
O004417,U00380,P0058,1,2024-12-04,Delivered,Debit_Card,4380.0,2024-12
O004418,U02660,P0007,1,2024-04-05,Delivered,COD,34330.0,2024-04
O004419,U03163,P0143,3,2024-04-24,Delivered,Wallet,3330.0,2024-04
O004420,U03184,P0066,4,2024-12-24,Delivered,UPI,11040.0,2024-12
O004421,U01788,P0194,1,2024-06-28,Returned,Credit_Card,0.0,2024-06
O004422,U01180,P0175,1,2024-03-18,Delivered,Credit_Card,1220.0,2024-03
O004423,U01105,P0046,1,2024-11-22,Delivered,Debit_Card,350.0,2024-11
O004424,U00194,P0089,1,2024-10-02,Cancelled,Debit_Card,0.0,2024-10
O004425,U00920,P0044,2,2024-12-17,Delivered,Debit_Card,9240.0,2024-12
O004426,U04097,P0137,2,2024-06-30,Delivered,UPI,1740.0,2024-06
O004427,U00012,P0071,1,2024-04-04,Delivered,Credit_Card,1510.0,2024-04
O004428,U00220,P0011,1,2024-03-26,Cancelled,UPI,0.0,2024-03
O004429,U00627,P0115,2,2024-04-04,Delivered,UPI,1040.0,2024-04
O004430,U02091,P0056,1,2024-11-30,Delivered,UPI,2330.0,2024-11
O004431,U01670,P0132,1,2024-05-24,Delivered,Debit_Card,620.0,2024-05
O004432,U00886,P0125,1,2024-09-04,Cancelled,UPI,0.0,2024-09
O004433,U00543,P0037,1,2024-06-29,Delivered,Debit_Card,4850.0,2024-06
O004434,U04706,P0090,1,2024-10-19,Delivered,UPI,1270.0,2024-10
O004435,U04575,P0117,1,2024-01-19,Delivered,UPI,690.0,2024-01
O004436,U03837,P0034,1,2024-05-17,Delivered,UPI,27760.0,2024-05
O004437,U01274,P0080,1,2024-02-13,Delivered,Debit_Card,4160.0,2024-02
O004438,U01625,P0105,1,2024-08-13,Delivered,UPI,280.0,2024-08
O004439,U03301,P0047,1,2024-12-10,Delivered,UPI,3510.0,2024-12
O004440,U01459,P0030,2,2024-02-06,Delivered,Credit_Card,67500.0,2024-02
O004441,U02615,P0118,1,2024-11-09,Delivered,Wallet,320.0,2024-11
O004442,U03240,P0046,1,2024-08-07,Delivered,UPI,350.0,2024-08
O004443,U02549,P0080,1,2024-05-07,Cancelled,Credit_Card,0.0,2024-05
O004444,U02067,P0070,1,2024-05-22,Delivered,Debit_Card,2290.0,2024-05
O004445,U01737,P0033,1,2024-07-01,Delivered,COD,33530.0,2024-07
O004446,U03877,P0050,2,2024-02-12,Delivered,UPI,600.0,2024-02
O004447,U03681,P0015,1,2024-07-28,Delivered,Debit_Card,56780.0,2024-07
O004448,U03464,P0020,2,2024-02-17,Delivered,UPI,124340.0,2024-02
O004449,U01866,P0127,1,2024-11-07,Returned,UPI,0.0,2024-11
O004450,U03863,P0088,4,2024-08-07,Delivered,Debit_Card,13880.0,2024-08
O004451,U04806,P0040,1,2024-07-14,Delivered,Credit_Card,39580.0,2024-07
O004452,U03427,P0032,1,2024-06-20,Delivered,Credit_Card,54840.0,2024-06
O004453,U02042,P0097,1,2024-08-24,Delivered,COD,3080.0,2024-08
O004454,U03969,P0112,1,2024-06-23,Delivered,UPI,930.0,2024-06
O004455,U03027,P0012,1,2024-02-01,Cancelled,UPI,0.0,2024-02
O004456,U04393,P0015,1,2024-08-11,Delivered,UPI,56780.0,2024-08
O004457,U03535,P0187,1,2024-02-23,Returned,UPI,0.0,2024-02
O004458,U03829,P0188,1,2024-07-04,Delivered,Credit_Card,4650.0,2024-07
O004459,U03308,P0072,2,2024-08-21,Delivered,Credit_Card,3380.0,2024-08
O004460,U00453,P0004,1,2024-11-12,Delivered,UPI,58480.0,2024-11
O004461,U02401,P0027,4,2024-08-18,Delivered,COD,52480.0,2024-08
O004462,U00273,P0101,2,2024-04-19,Cancelled,UPI,0.0,2024-04
O004463,U02222,P0186,3,2024-04-09,Delivered,UPI,35310.0,2024-04
O004464,U03553,P0181,1,2024-07-18,Delivered,UPI,13090.0,2024-07
O004465,U02099,P0039,1,2024-07-29,Delivered,Credit_Card,51950.0,2024-07
O004466,U00003,P0143,1,2024-08-08,Delivered,Credit_Card,1110.0,2024-08
O004467,U01840,P0019,1,2024-11-20,Delivered,UPI,64350.0,2024-11
O004468,U00331,P0117,2,2024-05-29,Delivered,Credit_Card,1380.0,2024-05
O004469,U03892,P0014,2,2024-06-11,Delivered,UPI,92460.0,2024-06
O004470,U03913,P0071,1,2024-05-22,Cancelled,Credit_Card,0.0,2024-05
O004471,U04021,P0134,2,2024-09-14,Delivered,Credit_Card,1600.0,2024-09
O004472,U00143,P0162,1,2024-09-01,Delivered,UPI,310.0,2024-09
O004473,U00151,P0125,1,2024-05-29,Delivered,Wallet,210.0,2024-05
O004474,U04520,P0025,1,2024-04-21,Delivered,Credit_Card,7160.0,2024-04
O004475,U00612,P0169,2,2024-04-08,Cancelled,UPI,0.0,2024-04
O004476,U03318,P0089,1,2024-04-12,Cancelled,UPI,0.0,2024-04
O004477,U03967,P0050,2,2024-07-29,Delivered,UPI,600.0,2024-07
O004478,U02223,P0111,1,2024-01-12,Cancelled,UPI,0.0,2024-01
O004479,U02699,P0079,4,2024-08-13,Delivered,UPI,4080.0,2024-08
O004480,U01136,P0170,1,2024-10-27,Cancelled,UPI,0.0,2024-10
O004481,U04636,P0067,1,2024-05-27,Cancelled,UPI,0.0,2024-05
O004482,U01512,P0100,1,2024-06-27,Delivered,Credit_Card,4200.0,2024-06
O004483,U01089,P0194,1,2024-01-07,Delivered,Credit_Card,6160.0,2024-01
O004484,U02578,P0022,3,2024-05-31,Delivered,UPI,216870.0,2024-05
O004485,U00959,P0156,1,2024-11-18,Delivered,UPI,1030.0,2024-11
O004486,U03414,P0096,1,2024-03-10,Delivered,Credit_Card,2870.0,2024-03
O004487,U02534,P0103,1,2024-12-18,Delivered,UPI,410.0,2024-12
O004488,U00740,P0001,2,2024-02-22,Returned,Wallet,0.0,2024-02
O004489,U00331,P0172,1,2024-06-10,Delivered,Credit_Card,670.0,2024-06
O004490,U00676,P0151,1,2024-04-02,Delivered,Credit_Card,1030.0,2024-04
O004491,U00675,P0005,2,2024-05-30,Delivered,COD,81820.0,2024-05
O004492,U01566,P0112,1,2024-02-27,Returned,Wallet,0.0,2024-02
O004493,U04161,P0099,1,2024-07-14,Delivered,Wallet,330.0,2024-07
O004494,U00278,P0075,1,2024-11-20,Delivered,Credit_Card,410.0,2024-11
O004495,U00635,P0143,1,2024-07-26,Delivered,UPI,1110.0,2024-07
O004496,U01518,P0197,1,2024-10-29,Delivered,COD,7150.0,2024-10
O004497,U02728,P0132,2,2024-10-25,Delivered,UPI,1240.0,2024-10
O004498,U03792,P0172,1,2024-03-02,Delivered,UPI,670.0,2024-03
O004499,U04622,P0074,2,2024-07-13,Delivered,UPI,3180.0,2024-07
O004500,U02063,P0033,1,2024-02-24,Returned,COD,0.0,2024-02
O004501,U00518,P0188,1,2024-12-28,Delivered,COD,4650.0,2024-12
O004502,U01074,P0106,1,2024-02-18,Delivered,COD,1220.0,2024-02
O004503,U01435,P0198,1,2024-04-15,Delivered,UPI,13020.0,2024-04
O004504,U03927,P0046,2,2024-03-18,Delivered,COD,700.0,2024-03
O004505,U03413,P0027,3,2024-10-10,Delivered,UPI,39360.0,2024-10
O004506,U01054,P0107,2,2024-02-26,Delivered,Debit_Card,2340.0,2024-02
O004507,U04192,P0028,1,2024-06-17,Delivered,Wallet,46590.0,2024-06
O004508,U04302,P0174,1,2024-07-25,Delivered,UPI,1030.0,2024-07
O004509,U04414,P0107,1,2024-09-16,Delivered,Credit_Card,1170.0,2024-09
O004510,U01378,P0034,1,2024-10-02,Delivered,Credit_Card,27760.0,2024-10
O004511,U00658,P0157,1,2024-12-10,Delivered,Credit_Card,570.0,2024-12
O004512,U00510,P0096,1,2024-06-11,Delivered,UPI,2870.0,2024-06
O004513,U02001,P0127,1,2024-08-31,Cancelled,Credit_Card,0.0,2024-08
O004514,U02140,P0183,1,2024-09-06,Delivered,Credit_Card,10820.0,2024-09
O004515,U04343,P0057,1,2024-11-04,Delivered,UPI,4570.0,2024-11
O004516,U01347,P0124,1,2024-02-08,Delivered,Debit_Card,500.0,2024-02
O004517,U03117,P0150,1,2024-11-04,Delivered,UPI,1360.0,2024-11
O004518,U03943,P0143,1,2024-04-30,Delivered,Credit_Card,1110.0,2024-04
O004519,U01355,P0027,1,2024-03-26,Delivered,COD,13120.0,2024-03
O004520,U01343,P0123,1,2024-04-08,Cancelled,Wallet,0.0,2024-04
O004521,U03313,P0089,2,2024-09-02,Cancelled,Credit_Card,0.0,2024-09
O004522,U03602,P0060,1,2024-12-13,Delivered,Credit_Card,3590.0,2024-12
O004523,U04812,P0075,1,2024-07-26,Delivered,UPI,410.0,2024-07
O004524,U04253,P0072,1,2024-04-22,Delivered,UPI,1690.0,2024-04
O004525,U04113,P0149,1,2024-03-23,Returned,UPI,0.0,2024-03
O004526,U03443,P0200,3,2024-03-05,Cancelled,UPI,0.0,2024-03
O004527,U00587,P0037,1,2024-01-01,Delivered,Wallet,4850.0,2024-01
O004528,U04039,P0152,1,2024-06-22,Delivered,UPI,170.0,2024-06
O004529,U04695,P0110,3,2024-09-06,Delivered,Credit_Card,540.0,2024-09
O004530,U01945,P0126,1,2024-08-13,Cancelled,UPI,0.0,2024-08
O004531,U01573,P0048,2,2024-10-10,Delivered,UPI,440.0,2024-10
O004532,U02566,P0151,1,2024-03-24,Delivered,Debit_Card,1030.0,2024-03
O004533,U04796,P0013,2,2024-08-26,Delivered,Credit_Card,40560.0,2024-08
O004534,U00255,P0118,1,2024-01-28,Delivered,UPI,320.0,2024-01
O004535,U03525,P0059,1,2024-10-13,Cancelled,Credit_Card,0.0,2024-10
O004536,U04069,P0133,2,2024-11-23,Delivered,UPI,1740.0,2024-11
O004537,U03947,P0015,1,2024-10-30,Delivered,Credit_Card,56780.0,2024-10
O004538,U02807,P0024,1,2024-10-08,Delivered,UPI,63320.0,2024-10
O004539,U04621,P0075,1,2024-07-01,Delivered,COD,410.0,2024-07
O004540,U00663,P0184,1,2024-12-10,Delivered,Credit_Card,3730.0,2024-12
O004541,U01230,P0008,1,2024-05-14,Cancelled,Credit_Card,0.0,2024-05
O004542,U01541,P0106,2,2024-12-26,Delivered,UPI,2440.0,2024-12
O004543,U00038,P0119,3,2024-02-26,Delivered,Credit_Card,4050.0,2024-02
O004544,U01844,P0102,1,2024-04-24,Delivered,Wallet,290.0,2024-04
O004545,U00791,P0170,1,2024-07-04,Cancelled,UPI,0.0,2024-07
O004546,U03592,P0115,1,2024-01-01,Delivered,Debit_Card,520.0,2024-01
O004547,U02072,P0135,1,2024-12-03,Delivered,UPI,950.0,2024-12
O004548,U03499,P0116,1,2024-01-29,Delivered,Debit_Card,1000.0,2024-01
O004549,U01468,P0152,1,2024-08-19,Delivered,Credit_Card,170.0,2024-08
O004550,U00650,P0027,1,2024-05-29,Delivered,COD,13120.0,2024-05
O004551,U00651,P0127,1,2024-07-08,Delivered,UPI,890.0,2024-07
O004552,U01020,P0109,1,2024-09-26,Delivered,Credit_Card,240.0,2024-09
O004553,U00569,P0003,2,2024-09-04,Delivered,UPI,100620.0,2024-09
O004554,U01105,P0048,1,2024-11-22,Returned,COD,0.0,2024-11
O004555,U02875,P0150,2,2024-07-13,Delivered,UPI,2720.0,2024-07
O004556,U01292,P0168,1,2024-09-11,Cancelled,UPI,0.0,2024-09
O004557,U01718,P0048,1,2024-03-19,Delivered,Credit_Card,220.0,2024-03
O004558,U00264,P0177,1,2024-12-28,Delivered,Credit_Card,1960.0,2024-12
O004559,U04463,P0029,1,2024-04-07,Delivered,Credit_Card,42650.0,2024-04
O004560,U00685,P0017,4,2024-05-29,Returned,Credit_Card,0.0,2024-05
O004561,U01739,P0007,1,2024-09-30,Cancelled,Wallet,0.0,2024-09
O004562,U01883,P0171,1,2024-10-28,Delivered,Debit_Card,1700.0,2024-10
O004563,U03838,P0035,2,2024-12-03,Delivered,Credit_Card,63820.0,2024-12
O004564,U02390,P0168,1,2024-05-02,Delivered,Credit_Card,1300.0,2024-05
O004565,U01899,P0195,1,2024-04-07,Delivered,UPI,2680.0,2024-04
O004566,U03463,P0134,1,2024-06-12,Delivered,UPI,800.0,2024-06
O004567,U02961,P0002,1,2024-02-15,Delivered,Debit_Card,54140.0,2024-02
O004568,U00378,P0039,1,2024-12-24,Delivered,Debit_Card,51950.0,2024-12
O004569,U01566,P0124,1,2024-08-26,Delivered,Wallet,500.0,2024-08
O004570,U04890,P0102,1,2024-08-17,Delivered,Wallet,290.0,2024-08
O004571,U02387,P0033,1,2024-10-19,Returned,COD,0.0,2024-10
O004572,U02118,P0106,1,2024-08-31,Delivered,COD,1220.0,2024-08
O004573,U00748,P0151,1,2024-01-18,Delivered,Debit_Card,1030.0,2024-01
O004574,U04195,P0116,1,2024-06-19,Delivered,COD,1000.0,2024-06
O004575,U00657,P0033,1,2024-12-25,Delivered,UPI,33530.0,2024-12
O004576,U00514,P0089,1,2024-06-05,Delivered,UPI,4340.0,2024-06
O004577,U02182,P0078,1,2024-07-22,Delivered,Debit_Card,1110.0,2024-07
O004578,U02174,P0030,1,2024-05-25,Delivered,COD,33750.0,2024-05
O004579,U04904,P0009,1,2024-05-22,Delivered,UPI,76510.0,2024-05
O004580,U00630,P0094,3,2024-07-05,Cancelled,UPI,0.0,2024-07
O004581,U02391,P0126,3,2024-05-01,Delivered,UPI,2610.0,2024-05
O004582,U01011,P0071,1,2024-12-15,Delivered,UPI,1510.0,2024-12
O004583,U03486,P0062,1,2024-04-09,Delivered,Credit_Card,4700.0,2024-04
O004584,U01949,P0200,1,2024-10-10,Delivered,Wallet,2570.0,2024-10
O004585,U03221,P0071,2,2024-01-15,Delivered,UPI,3020.0,2024-01
O004586,U01699,P0153,1,2024-02-12,Delivered,UPI,830.0,2024-02
O004587,U02794,P0175,1,2024-10-15,Delivered,Credit_Card,1220.0,2024-10
O004588,U02328,P0051,1,2024-07-05,Returned,Credit_Card,0.0,2024-07
O004589,U01863,P0028,2,2024-01-08,Returned,UPI,0.0,2024-01
O004590,U02657,P0098,1,2024-04-21,Delivered,COD,2580.0,2024-04
O004591,U01903,P0116,1,2024-02-02,Delivered,UPI,1000.0,2024-02
O004592,U04019,P0125,1,2024-03-30,Delivered,UPI,210.0,2024-03
O004593,U02443,P0164,4,2024-05-28,Delivered,Debit_Card,7240.0,2024-05
O004594,U04519,P0189,1,2024-07-30,Delivered,Wallet,14210.0,2024-07
O004595,U01119,P0102,1,2024-04-25,Delivered,COD,290.0,2024-04
O004596,U00555,P0067,1,2024-06-21,Delivered,Debit_Card,3750.0,2024-06
O004597,U01893,P0161,1,2024-01-20,Delivered,UPI,1090.0,2024-01
O004598,U00916,P0190,1,2024-05-11,Delivered,Debit_Card,4110.0,2024-05
O004599,U01964,P0154,1,2024-10-18,Delivered,Credit_Card,910.0,2024-10
O004600,U01041,P0192,1,2024-12-19,Delivered,UPI,4860.0,2024-12
O004601,U04343,P0183,4,2024-08-24,Delivered,Wallet,43280.0,2024-08
O004602,U02814,P0006,1,2024-03-17,Delivered,COD,3620.0,2024-03
O004603,U02452,P0067,1,2024-08-10,Cancelled,UPI,0.0,2024-08
O004604,U03939,P0014,1,2024-05-05,Delivered,UPI,46230.0,2024-05
O004605,U00648,P0113,1,2024-02-08,Delivered,COD,1060.0,2024-02
O004606,U04292,P0177,1,2024-11-22,Returned,UPI,0.0,2024-11
O004607,U02387,P0050,1,2024-07-27,Delivered,Wallet,300.0,2024-07
O004608,U00675,P0075,1,2024-04-15,Delivered,UPI,410.0,2024-04
O004609,U04101,P0145,1,2024-05-19,Delivered,UPI,530.0,2024-05
O004610,U02284,P0183,3,2024-09-05,Delivered,COD,32460.0,2024-09
O004611,U02999,P0188,1,2024-02-24,Delivered,UPI,4650.0,2024-02
O004612,U04468,P0174,1,2024-04-27,Cancelled,Wallet,0.0,2024-04
O004613,U04454,P0191,2,2024-12-15,Delivered,UPI,22680.0,2024-12
O004614,U04464,P0176,1,2024-06-24,Delivered,Credit_Card,950.0,2024-06
O004615,U02078,P0062,4,2024-12-19,Returned,Credit_Card,0.0,2024-12
O004616,U03726,P0144,4,2024-07-31,Delivered,Credit_Card,1840.0,2024-07
O004617,U01153,P0124,2,2024-09-21,Delivered,UPI,1000.0,2024-09
O004618,U04150,P0193,4,2024-05-19,Delivered,Debit_Card,25560.0,2024-05
O004619,U01715,P0048,1,2024-11-20,Delivered,Debit_Card,220.0,2024-11
O004620,U02297,P0054,1,2024-12-04,Cancelled,Debit_Card,0.0,2024-12
O004621,U04459,P0190,2,2024-10-10,Delivered,UPI,8220.0,2024-10
O004622,U04015,P0134,1,2024-09-29,Delivered,UPI,800.0,2024-09
O004623,U04775,P0161,2,2024-01-22,Delivered,Debit_Card,2180.0,2024-01
O004624,U01821,P0199,1,2024-07-05,Delivered,UPI,3500.0,2024-07
O004625,U00751,P0072,1,2024-07-25,Delivered,UPI,1690.0,2024-07
O004626,U04569,P0117,1,2024-05-26,Delivered,UPI,690.0,2024-05
O004627,U02438,P0170,1,2024-06-02,Delivered,UPI,1190.0,2024-06
O004628,U04452,P0123,1,2024-04-17,Delivered,Debit_Card,1120.0,2024-04
O004629,U03646,P0030,1,2024-11-11,Delivered,Wallet,33750.0,2024-11
O004630,U04378,P0007,1,2024-10-26,Delivered,Credit_Card,34330.0,2024-10
O004631,U03250,P0168,1,2024-10-25,Cancelled,Debit_Card,0.0,2024-10
O004632,U04053,P0061,2,2024-05-30,Delivered,Debit_Card,1100.0,2024-05
O004633,U00597,P0142,3,2024-06-23,Delivered,UPI,2130.0,2024-06
O004634,U04843,P0189,1,2024-02-24,Delivered,Debit_Card,14210.0,2024-02
O004635,U00898,P0064,1,2024-09-23,Delivered,COD,2310.0,2024-09
O004636,U00118,P0055,2,2024-11-06,Delivered,COD,5540.0,2024-11
O004637,U02615,P0067,2,2024-06-02,Delivered,UPI,7500.0,2024-06
O004638,U03528,P0090,1,2024-07-08,Delivered,UPI,1270.0,2024-07
O004639,U03553,P0172,1,2024-05-28,Cancelled,Debit_Card,0.0,2024-05
O004640,U01700,P0058,1,2024-01-08,Delivered,Debit_Card,4380.0,2024-01
O004641,U03747,P0162,1,2024-05-27,Delivered,Wallet,310.0,2024-05
O004642,U04216,P0094,1,2024-06-21,Returned,UPI,0.0,2024-06
O004643,U03031,P0185,1,2024-03-21,Delivered,Wallet,10310.0,2024-03
O004644,U01918,P0157,1,2024-03-19,Delivered,UPI,570.0,2024-03
O004645,U03052,P0165,1,2024-11-16,Delivered,Credit_Card,360.0,2024-11
O004646,U04314,P0089,2,2024-02-29,Delivered,UPI,8680.0,2024-02
O004647,U04500,P0068,1,2024-04-04,Delivered,UPI,4330.0,2024-04
O004648,U00150,P0062,1,2024-11-07,Delivered,Debit_Card,4700.0,2024-11
O004649,U00607,P0001,1,2024-05-07,Cancelled,UPI,0.0,2024-05
O004650,U00017,P0200,2,2024-05-01,Returned,COD,0.0,2024-05
O004651,U02436,P0117,1,2024-10-13,Delivered,UPI,690.0,2024-10
O004652,U02174,P0180,1,2024-12-06,Delivered,UPI,400.0,2024-12
O004653,U02697,P0057,1,2024-03-27,Delivered,Credit_Card,4570.0,2024-03
O004654,U03397,P0057,1,2024-03-21,Delivered,UPI,4570.0,2024-03
O004655,U01831,P0066,1,2024-01-22,Delivered,UPI,2760.0,2024-01
O004656,U01052,P0081,1,2024-09-08,Delivered,Wallet,890.0,2024-09
O004657,U01976,P0061,3,2024-07-08,Delivered,COD,1650.0,2024-07
O004658,U00040,P0052,2,2024-11-07,Delivered,UPI,9660.0,2024-11
O004659,U04143,P0107,1,2024-03-26,Cancelled,UPI,0.0,2024-03
O004660,U01903,P0049,1,2024-01-08,Delivered,Credit_Card,2220.0,2024-01
O004661,U03095,P0023,1,2024-11-13,Delivered,Debit_Card,75640.0,2024-11
O004662,U01628,P0069,1,2024-11-29,Delivered,UPI,4690.0,2024-11
O004663,U03061,P0096,1,2024-08-17,Delivered,UPI,2870.0,2024-08
O004664,U02667,P0149,1,2024-05-31,Delivered,Wallet,1480.0,2024-05
O004665,U01052,P0186,1,2024-10-04,Delivered,Credit_Card,11770.0,2024-10
O004666,U03108,P0009,2,2024-01-15,Delivered,COD,153020.0,2024-01
O004667,U00537,P0199,1,2024-10-13,Delivered,UPI,3500.0,2024-10
O004668,U02377,P0082,1,2024-09-04,Delivered,UPI,2050.0,2024-09
O004669,U03570,P0079,1,2024-09-11,Delivered,UPI,1020.0,2024-09
O004670,U02707,P0186,1,2024-12-08,Delivered,Debit_Card,11770.0,2024-12
O004671,U03718,P0176,1,2024-11-20,Delivered,Credit_Card,950.0,2024-11
O004672,U01372,P0080,1,2024-12-30,Delivered,UPI,4160.0,2024-12
O004673,U00244,P0189,1,2024-06-15,Delivered,Credit_Card,14210.0,2024-06
O004674,U00272,P0037,2,2024-03-21,Delivered,Wallet,9700.0,2024-03
O004675,U01353,P0115,1,2024-10-22,Delivered,Debit_Card,520.0,2024-10
O004676,U02042,P0005,1,2024-03-09,Delivered,Debit_Card,40910.0,2024-03
O004677,U02657,P0161,2,2024-07-01,Delivered,Credit_Card,2180.0,2024-07
O004678,U03767,P0193,1,2024-11-22,Cancelled,UPI,0.0,2024-11
